obs_id,a,b,E1,E2
0,304.698700,22.967827,0.754317,0.586602
0,304.327759,22.915707,0.549508,0.662322
0,304.535034,23.226423,0.670763,0.646327
0,303.487518,23.965538,0.556684,0.561904
0,303.815308,23.489393,0.590885,0.566541
0,304.506622,23.145550,0.682976,0.523670
0,304.710876,23.066319,0.630005,0.718911
0,303.798798,23.667589,0.554657,0.621707
0,304.750824,22.660038,0.551263,0.723669
0,304.182404,23.411629,0.609593,0.496468
0,304.761047,23.083014,0.747171,0.558440
0,304.246521,23.664577,0.773599,0.520820
0,304.682312,23.524685,0.736087,0.569377
0,304.606873,23.131660,0.640711,0.787730
0,304.153412,23.078648,0.547409,0.775570
0,303.912170,23.521341,0.563942,0.559565
0,304.135895,23.447994,0.649835,0.563627
0,304.336945,23.620159,0.774573,0.582331
0,304.133087,23.348246,0.575681,0.526382
0,304.378967,23.361351,0.800262,0.551326
0,304.108368,23.652740,0.570913,0.572875
0,305.035980,22.890440,0.674577,0.599915
0,303.520630,23.539915,0.492618,0.535726
0,303.638855,23.632717,0.530705,0.564906
0,304.534943,23.646433,0.839231,0.531339
0,304.622253,23.588449,0.791667,0.666206
0,303.771576,23.649057,0.546624,0.563700
0,303.971741,23.238724,0.562057,0.607424
0,303.848206,23.494001,0.617213,0.552842
0,304.501831,22.992357,0.603533,0.632542
0,304.429871,23.314365,0.644231,0.531998
0,304.535980,23.245626,0.725265,0.507613
0,304.409180,23.337996,0.701811,0.530391
0,304.988373,23.273930,0.853139,0.583770
0,303.538361,23.546841,0.500587,0.691803
0,303.824707,23.208969,0.538468,0.520461
0,304.231384,23.528574,0.615256,0.548571
0,304.088715,23.370377,0.548722,0.552083
0,303.495361,23.962723,0.536003,0.505247
0,303.945923,23.566795,0.610756,0.511496
0,304.385406,23.235876,0.620568,0.533008
0,304.563843,23.224281,0.564334,0.754956
0,303.691071,23.638878,0.604185,0.520512
0,304.645050,23.323439,0.663176,0.563276
0,303.737213,23.556223,0.552156,0.605147
0,303.502594,23.584461,0.520471,0.573297
0,303.856934,23.538458,0.519552,0.518095
0,304.147705,23.684574,0.725279,0.514499
0,304.538422,23.137310,0.632438,0.626301
0,303.705811,23.843729,0.602894,0.513916
0,304.498108,23.595501,0.734329,0.550337
0,304.439484,23.427423,0.644425,0.503944
0,303.267853,23.684610,0.533255,0.569624
0,304.837036,23.123074,0.769733,0.584140
0,303.719116,23.355801,0.559309,0.478709
0,304.878662,23.154182,0.691436,0.529349
